Crash ID,County,Crash Severity,Crash Time,Day of Week,Latitude,Longitude,Weather Condition
14650822,Harris,Not Injured,1650,Saturday,29.5754616,-95.17389671,Clear
14652959,Harris,Not Injured,1436,Saturday,29.90799398,-95.41244256,Clear
14656035,Harris,Not Injured,2300,Tuesday,29.7340209,-95.55759096,Clear
14659541,Harris,Not Injured,1640,Thursday,29.68889309,-95.45899455,Clear
14666730,Harris,Possible Injury,840,Thursday,29.78448478,-95.54408677,Cloudy
14684889,Harris,Not Injured,2304,Thursday,29.87070478,-95.45906307,Clear
14661531,Harris,Possible Injury,1958,Sunday,29.72889481,-95.5307617,Cloudy
14671533,Harris,Non-Incapacitating Injury,1638,Tuesday,29.55925331,-95.17778622,Clear
14671921,Fort Bend,Possible Injury,1610,Wednesday,29.60051683,-95.50262497,Clear
14676284,Harris,Not Injured,1928,Thursday,29.84516183,-95.30216516,Clear
14678413,Harris,Not Injured,2035,Thursday,29.6906915,-95.55718172,Clear
14684939,Harris,Killed,757,Monday,29.72344649,-95.49327803,Clear
14685584,Harris,Not Injured,2330,Monday,29.77412668,-95.32236673,Clear
14689509,Harris,Not Injured,2354,Tuesday,29.62517795,-95.17702127,Clear
14711506,Harris,Killed,259,Friday,29.84815312,-95.46380973,Clear
14713453,Harris,Possible Injury,2235,Friday,29.83190158,-95.56378865,Clear
14712642,Harris,Killed,1050,Monday,29.62482888,-95.35542459,Clear
14691241,Harris,Not Injured,151,Tuesday,29.6424024,-95.32692415,Clear
14695094,Harris,Not Injured,1720,Tuesday,29.78378979,-95.47516155,Clear
14745251,Harris,Not Injured,950,Tuesday,29.84118272,-95.41089835,Clear
14725886,Harris,Killed,2215,Thursday,29.67713308,-95.5280785,Clear
14729251,Harris,Unknown,2300,Sunday,29.74101558,-95.45842675,Rain
14720852,Harris,Incapacitating Injury,735,Wednesday,29.76023688,-95.61879302,Clear
14725574,Harris,Not Injured,1925,Thursday,29.7728248,-95.30119311,Clear
14743226,Harris,Not Injured,920,Monday,29.85866866,-95.40204366,Clear
14755018,Harris,Killed,1315,Monday,29.82193694,-95.53251134,Cloudy
14762028,Harris,Non-Incapacitating Injury,1622,Monday,29.60584073,-95.4772115,Clear
14764784,Harris,Possible Injury,1228,Thursday,29.74402851,-95.50109325,Clear
14775878,Harris,Incapacitating Injury,1511,Saturday,29.82922478,-95.3324231,Clear
14766232,Harris,Possible Injury,3,Sunday,29.61079383,-95.21020295,Clear
14780077,Harris,Possible Injury,2352,Monday,29.84814972,-95.28649284,Clear
14777577,Harris,Not Injured,150,Thursday,29.73394543,-95.42624151,Clear
14848910,Harris,Not Injured,1200,Thursday,29.78209223,-95.58662367,Cloudy
14785592,Harris,Not Injured,2158,Wednesday,29.74375263,-95.38057014,Clear
14794470,Harris,Killed,8,Saturday,29.62985884,-95.23116045,Clear
14797556,Harris,Not Injured,1717,Tuesday,29.8683801,-95.56357565,Clear
14817399,Harris,Not Injured,2050,Friday,29.81765935,-95.20743443,Clear
14823611,Harris,Non-Incapacitating Injury,1410,Friday,29.65225852,-95.25121692,Clear
14866789,Harris,Possible Injury,1105,Friday,29.75605226,-95.36159647,Cloudy
14834825,Harris,Incapacitating Injury,1750,Tuesday,29.55691483,-95.14855315,Rain
14839573,Harris,Possible Injury,1400,Friday,29.98561475,-95.31888958,Cloudy
14851175,Harris,Not Injured,8,Wednesday,29.7806748,-95.37242309,Clear
14866821,Harris,Not Injured,1255,Tuesday,29.57742667,-95.13523936,Clear
14864699,Harris,Possible Injury,2214,Friday,29.81400437,-95.35770454,Clear
14887909,Harris,Not Injured,2304,Saturday,29.78447259,-95.53581954,Clear
14914544,Harris,Not Injured,1730,Wednesday,29.7763015,-95.5628479,Clear
14923863,Harris,Not Injured,1500,Saturday,29.74104767,-95.45809253,Clear
14917978,Montgomery,Killed,1355,Wednesday,30.05265638,-95.25200383,Clear
14912900,Harris,Killed,2102,Friday,29.64412247,-95.3309048,Clear
14917820,Harris,Not Injured,1624,Friday,29.68075058,-95.36473398,Clear
14935985,Harris,Killed,226,Saturday,29.66719916,-95.56007023,Clear
14928504,Harris,Killed,2256,Monday,29.8567912,-95.39151362,Clear
14920463,Harris,Non-Incapacitating Injury,2020,Tuesday,29.80341828,-95.35370891,Clear
14924686,Harris,Killed,1032,Tuesday,29.79801479,-95.39910308,Clear
14935979,Harris,Killed,147,Thursday,29.71433244,-95.37879808,Clear
14957658,Harris,Incapacitating Injury,1545,Thursday,29.7728248,-95.29154311,Clear
14933464,Harris,Possible Injury,2120,Saturday,29.74183048,-95.45791801,Clear
14946082,Harris,Not Injured,204,Sunday,29.87047524,-95.40809416,Clear
14969903,Harris,Possible Injury,810,Tuesday,29.79727364,-95.27132416,Clear
14944187,Harris,Possible Injury,155,Tuesday,29.76808894,-95.62372914,Clear
14957287,Harris,Possible Injury,1450,Tuesday,29.96542022,-95.28507058,Clear
14949941,Harris,Not Injured,1952,Friday,29.5754616,-95.17389671,Clear
14971192,Harris,Killed,2030,Sunday,29.96576964,-95.41910693,Clear
14978181,Harris,Possible Injury,1220,Tuesday,29.74034481,-95.40202308,Rain
14965776,Harris,Not Injured,1946,Friday,29.66799729,-95.26159104,Clear
14965608,Harris,Not Injured,1040,Saturday,29.80190732,-95.44965354,Clear
14985973,Harris,Possible Injury,33,Saturday,29.66752405,-95.31175779,Rain
14974766,Harris,Killed,2245,Monday,29.68609375,-95.33932826,Cloudy
14980794,Harris,Killed,1906,Monday,29.66212618,-95.35554778,Clear
15032256,Harris,Possible Injury,1915,Tuesday,29.80940154,-95.30621707,Clear
14973961,Harris,Not Injured,1745,Wednesday,29.6723801,-95.28192629,Cloudy
14983371,Harris,Non-Incapacitating Injury,1335,Wednesday,29.71302288,-95.31212542,Clear
14978853,Harris,Not Injured,810,Sunday,29.71336517,-95.5449379,Cloudy
14983037,Harris,Possible Injury,842,Monday,29.89261166,-95.41215534,Clear
14994809,Harris,Killed,0,Tuesday,29.94947487,-95.29157039,Clear
15026411,Harris,Not Injured,234,Tuesday,29.8480522,-95.39460972,Clear
14991807,Harris,Not Injured,2327,Friday,29.7958059,-95.35224407,Cloudy
15019345,Harris,Possible Injury,2055,Thursday,29.66573482,-95.46934307,Clear
15031740,Harris,Not Injured,1320,Saturday,29.70343289,-95.51421518,Clear
15044892,Harris,Possible Injury,735,Monday,29.8316348,-95.75403699,Cloudy
15027186,Harris,Not Injured,1030,Tuesday,29.67220835,-95.3212992,Cloudy
15030463,Harris,Not Injured,1355,Tuesday,29.69063482,-95.52163639,Clear
15043988,Harris,Killed,1915,Wednesday,30.06472473,-95.16624313,Rain
15065939,Harris,Possible Injury,2110,Thursday,29.87082478,-95.44644306,Clear
15041858,Harris,Not Injured,2210,Friday,29.81271439,-95.4288148,Clear
15043833,Fort Bend,Non-Incapacitating Injury,1620,Tuesday,29.58614113,-95.47131307,Clear
15046007,Harris,Possible Injury,915,Thursday,29.71676481,-95.28925565,Cloudy
15050418,Harris,Non-Incapacitating Injury,108,Thursday,29.74085481,-95.53144305,Clear
15049564,Harris,Not Injured,1715,Friday,29.78475034,-95.59369735,Clear
15050566,Harris,Incapacitating Injury,620,Sunday,29.70022559,-95.28124084,Cloudy
15054784,Harris,Killed,700,Sunday,29.87970478,-95.36677308,Cloudy
15052708,Harris,Not Injured,345,Tuesday,29.94964277,-95.41716327,Clear
15066976,Harris,Not Injured,1000,Wednesday,29.60306651,-95.21028924,Cloudy
15068697,Harris,Non-Incapacitating Injury,1515,Friday,29.73645442,-95.59036319,Cloudy
15069317,Harris,Not Injured,1735,Friday,29.77602543,-95.3684119,Clear
15076925,Harris,Possible Injury,842,Sunday,29.71688531,-95.57152284,Clear
15083466,Harris,Not Injured,1,Tuesday,29.85304517,-95.28927117,Clear
15106665,Harris,Incapacitating Injury,1250,Friday,29.73904481,-95.37276309,Clear
15110160,Harris,Non-Incapacitating Injury,135,Saturday,29.65604757,-95.55333739,Clear
15091723,Harris,Possible Injury,1615,Monday,29.73602899,-95.34808688,Cloudy
15103450,Harris,Not Injured,1833,Saturday,29.73061067,-95.4186508,Rain
15117158,Harris,Unknown,39,Sunday,29.72799213,-95.35018595,Cloudy
15113690,Harris,Not Injured,2216,Monday,29.94004893,-95.2941502,Cloudy
15124807,Harris,Killed,2329,Friday,29.84030479,-95.47812306,Clear
15128879,Harris,Possible Injury,2205,Sunday,29.87078478,-95.36467,Clear
15125872,Harris,Not Injured,152,Monday,29.84634504,-95.46027379,Clear
15124296,Harris,Killed,1147,Wednesday,29.70962481,-95.30205311,Clear
15126890,Harris,Not Injured,245,Saturday,29.72939481,-95.51404305,Clear
15150504,Montgomery,Not Injured,30,Saturday,30.07037274,-95.24720287,Clear
15152365,Harris,Not Injured,421,Sunday,29.78468318,-95.58402607,Clear
15137237,Harris,Incapacitating Injury,15,Monday,29.76363194,-95.36959105,Clear
15144034,Harris,Killed,1852,Monday,29.70927104,-95.26557394,Clear
15154848,Harris,Killed,330,Thursday,29.80094823,-95.27762249,Cloudy
15138011,Harris,Possible Injury,1400,Friday,29.86538346,-95.36436616,Cloudy
15143513,Harris,Not Injured,920,Saturday,29.95629766,-95.54311098,Rain
15151003,Harris,Not Injured,749,Monday,29.81472971,-95.37579796,Cloudy
15150787,Harris,Non-Incapacitating Injury,2144,Wednesday,29.67769075,-95.53252696,Clear
15164211,Harris,Not Injured,330,Wednesday,29.74048361,-95.55768508,Clear
15152327,Harris,Non-Incapacitating Injury,2204,Saturday,29.95213216,-95.29275819,Clear
15154859,Harris,Killed,10,Saturday,29.7462148,-95.37086309,Clear
15157523,Harris,Not Injured,1756,Saturday,29.96567476,-95.2849531,Clear
15163492,Harris,Non-Incapacitating Injury,1110,Sunday,29.74075097,-95.58512615,Clear
15169286,Harris,Non-Incapacitating Injury,450,Sunday,29.8098568,-95.4583919,Cloudy
15188365,Harris,Not Injured,1900,Friday,29.72750841,-95.55751384,Clear
15176519,Harris,Not Injured,1626,Wednesday,29.68901964,-95.55747183,Clear
15282295,Harris,Not Injured,2211,Thursday,29.83170223,-95.74729323,Clear
15179714,Harris,Killed,1224,Friday,29.66619982,-95.33758809,Clear
15183193,Harris,Non-Incapacitating Injury,845,Tuesday,29.70510482,-95.53726418,Clear
15183771,Harris,Not Injured,2159,Tuesday,29.80848184,-95.47539377,Cloudy
15201516,Harris,Not Injured,710,Wednesday,29.7761,-95.56248304,Cloudy
15188005,Harris,Incapacitating Injury,1340,Thursday,29.67555355,-95.26776649,Clear
15188438,Harris,Not Injured,2150,Thursday,30.06334718,-95.22092677,Clear
15194410,Harris,Possible Injury,1412,Friday,29.68052724,-95.35590346,Cloudy
15194167,Harris,Not Injured,742,Sunday,29.63277397,-95.50196576,Clear
15198542,Harris,Possible Injury,520,Thursday,29.73751218,-95.51019302,Cloudy
15212635,Harris,Possible Injury,330,Sunday,29.74135383,-95.38105159,Clear
15214843,Harris,Possible Injury,17,Sunday,29.63180946,-95.41233446,Clear
15217740,Harris,Not Injured,1736,Tuesday,29.82323479,-95.38359308,Clear
15217789,Harris,Not Injured,1759,Tuesday,29.78311654,-95.37591309,Clear
15227889,Harris,Possible Injury,1025,Monday,29.69164796,-95.52389353,Clear
15227907,Harris,Possible Injury,1030,Monday,29.68911686,-95.50198257,Clear
15231292,Harris,Not Injured,904,Wednesday,29.59887091,-95.19757629,Cloudy
15243495,Harris,Possible Injury,140,Thursday,29.68816564,-95.33352359,Clear
15251576,Harris,Not Injured,451,Friday,29.72333481,-95.49733306,Clear
15257534,Harris,Incapacitating Injury,1500,Saturday,29.95265886,-95.2907235,Clear
15264663,Harris,Killed,1528,Sunday,29.9783306,-95.27857298,Clear
15294524,Montgomery,Not Injured,1858,Monday,30.06985783,-95.24736843,Clear
15270896,Harris,Not Injured,1005,Tuesday,29.81013581,-95.45869521,Rain
15270609,Harris,Possible Injury,1215,Wednesday,29.78158184,-95.39765603,Cloudy
15287220,Harris,Killed,16,Saturday,30.04775888,-95.21248348,Clear
15280736,Harris,Killed,2300,Monday,29.82705311,-95.41391274,Cloudy
15303142,Harris,Possible Injury,1438,Monday,29.86731479,-95.55622723,Clear
15282452,Harris,Not Injured,1550,Tuesday,29.84536907,-95.39746592,Clear
15283217,Harris,Not Injured,1215,Wednesday,29.8271299,-95.28166255,Clear
15289082,Harris,Possible Injury,2125,Sunday,29.66871337,-95.26206059,Clear
15289434,Harris,Killed,1544,Sunday,29.85939793,-95.37676715,Clear
15294404,Harris,Not Injured,2035,Tuesday,29.77078062,-95.21203873,Rain
15294554,Harris,Possible Injury,2113,Tuesday,29.79069852,-95.56322065,Clear
15296697,Harris,Non-Incapacitating Injury,1032,Thursday,29.85000478,-95.26245311,Clear
15299289,Harris,Not Injured,2249,Thursday,29.8670873,-95.40960846,Clear
15299650,Harris,Possible Injury,1800,Friday,29.67924873,-95.45392986,Cloudy
15314819,Harris,Killed,528,Sunday,29.73559441,-95.64408001,Clear
15321046,Harris,Possible Injury,1810,Monday,29.88025985,-95.292687,Clear
15304955,Harris,Unknown,840,Tuesday,29.85033899,-95.5637971,Clear
15335693,Harris,Non-Incapacitating Injury,50,Wednesday,29.63888528,-95.24107384,Cloudy
15319413,Harris,Not Injured,2210,Wednesday,29.7008671,-95.37515019,Clear
15337088,Harris,Incapacitating Injury,1813,Saturday,29.81119215,-95.37436546,Cloudy
15336185,Harris,Not Injured,2050,Friday,29.76840443,-95.35452631,Clear
15366606,Harris,Not Injured,128,Sunday,29.86587841,-95.56388672,Clear
15345290,Harris,Not Injured,2310,Wednesday,29.86222756,-95.40389393,Clear
15368432,Harris,Incapacitating Injury,2040,Thursday,29.72000712,-95.62384879,Clear
15366739,Harris,Killed,600,Friday,29.85699945,-95.40093664,Clear
15351257,Harris,Non-Incapacitating Injury,955,Saturday,29.55310425,-95.15379499,Clear
15395118,Harris,Killed,1340,Monday,29.95097611,-95.3861889,Clear
15361699,Harris,Not Injured,1620,Wednesday,29.84530836,-95.39266956,Clear
15372863,Harris,Non-Incapacitating Injury,900,Wednesday,29.94020867,-95.27648235,Clear
15377030,Harris,Killed,2354,Thursday,29.66680449,-95.26080754,Clear
15384512,Harris,Non-Incapacitating Injury,1750,Tuesday,29.77688479,-95.23685312,Cloudy
15395954,Harris,Killed,810,Tuesday,29.84411379,-95.41099978,Unknown
15372447,Harris,Not Injured,2040,Wednesday,29.62891441,-95.23011562,Clear
15385678,Harris,Killed,116,Friday,29.91795697,-95.41256855,Cloudy
15379737,Harris,Killed,2007,Saturday,29.79345479,-95.32779469,Clear
15384221,Harris,Possible Injury,1555,Saturday,29.62798471,-95.17322122,Clear
15377734,Harris,Not Injured,730,Sunday,29.94738476,-95.40902307,Clear
15399541,Harris,Killed,2335,Thursday,29.77922361,-95.36859966,Clear
15394612,Harris,Possible Injury,1816,Friday,29.80083258,-95.39802066,Clear
15399721,Harris,Killed,2250,Saturday,29.74891096,-95.37041586,Clear
15401589,Harris,Killed,1843,Saturday,29.82651479,-95.34261309,Clear
15402040,Harris,Possible Injury,1700,Wednesday,29.62772485,-95.2287996,Clear
15405573,Harris,Possible Injury,1320,Sunday,29.65430482,-95.3525531,Clear
15415356,Harris,Not Injured,2300,Thursday,29.67866194,-95.43272267,Clear
15424819,Harris,Incapacitating Injury,1945,Saturday,29.59224935,-95.19068856,Clear
15424671,Harris,Non-Incapacitating Injury,953,Wednesday,29.84554439,-95.37611468,Cloudy
15451510,Harris,Killed,1700,Tuesday,29.75002911,-95.64453291,Clear
15443373,Harris,Not Injured,1723,Thursday,29.68994404,-95.34903792,Clear
15445137,Harris,Possible Injury,725,Friday,29.7710548,-95.42373307,Clear
15447334,Harris,Possible Injury,1600,Monday,29.73653698,-95.38380377,Clear
15451608,Harris,Possible Injury,1958,Tuesday,29.72747481,-95.48431306,Clear
15467571,Harris,Not Injured,2003,Monday,29.81395486,-95.39095707,Clear
15467610,Harris,Not Injured,1610,Monday,29.67673173,-95.59779198,Cloudy
15474887,Harris,Not Injured,1430,Thursday,29.65625313,-95.38738354,Clear
15481750,Harris,Not Injured,2045,Wednesday,29.62881482,-95.21155314,Clear
15513140,Harris,Killed,1924,Thursday,29.82546975,-95.33538098,Clear
15537653,Harris,Not Injured,2107,Saturday,29.66146283,-95.332622,Clear
15526130,Harris,Possible Injury,1940,Wednesday,29.64690095,-95.22235299,Clear
15526590,Harris,Non-Incapacitating Injury,1430,Thursday,29.7547748,-95.35391309,Clear
15526656,Harris,Possible Injury,2000,Thursday,29.54651484,-95.13973315,Clear
15526783,Harris,Possible Injury,2220,Friday,29.67879021,-95.25011293,Clear
15541745,Harris,Non-Incapacitating Injury,1933,Wednesday,29.56987577,-95.16909894,Clear
15537325,Harris,Not Injured,1925,Friday,29.60086882,-95.22870537,Clear
15584019,Harris,Non-Incapacitating Injury,1656,Saturday,29.59550483,-95.18475536,Clear
15550614,Harris,Non-Incapacitating Injury,1015,Sunday,29.64188047,-95.42662781,Clear
15547751,Harris,Killed,1830,Monday,29.70351112,-95.27651981,Clear
15584018,Harris,Non-Incapacitating Injury,1659,Tuesday,29.59937197,-95.18326896,Clear
15555675,Harris,Not Injured,1928,Wednesday,29.85196479,-95.53049304,Cloudy
15548251,Harris,Not Injured,1115,Friday,29.79650564,-95.27197844,Cloudy
15555319,Harris,Not Injured,1645,Monday,29.73091481,-95.40668824,Clear
15560960,Harris,Killed,43,Monday,29.65553925,-95.56383428,Clear
15552197,Harris,Not Injured,50,Tuesday,29.73382765,-95.3448442,Clear
15558314,Harris,Possible Injury,830,Tuesday,29.8022248,-95.46103307,Clear
15557283,Harris,Not Injured,2130,Wednesday,29.79668408,-95.33130627,Clear
15560711,Harris,Possible Injury,1644,Sunday,29.67940059,-95.44166487,Clear
15565012,Harris,Possible Injury,1430,Tuesday,29.61604683,-95.21594032,Clear
15571366,Harris,Not Injured,4,Tuesday,29.65880525,-95.25552747,Clear
15569134,Harris,Possible Injury,1200,Thursday,29.82864478,-95.28432311,Clear
15576942,Harris,Possible Injury,910,Friday,29.73725554,-95.33209606,Clear
15574626,Harris,Not Injured,1140,Saturday,29.55838911,-95.10949077,Cloudy
15583750,Harris,Non-Incapacitating Injury,1430,Wednesday,29.88345478,-95.44956307,Clear
15595631,Harris,Not Injured,1645,Saturday,29.97166209,-95.28172686,Clear
15592625,Harris,Non-Incapacitating Injury,1840,Wednesday,29.78475616,-95.60326741,Clear
15604905,Harris,Possible Injury,1228,Friday,29.838681,-95.30205348,Rain
15616597,Harris,Incapacitating Injury,1627,Thursday,29.81270731,-95.42973251,Clear
15616518,Harris,Not Injured,1519,Friday,29.6956099,-95.29881573,Clear
15722374,Harris,Not Injured,1806,Saturday,29.71649414,-95.49944238,Clear
15616658,Harris,Possible Injury,1847,Wednesday,29.74689126,-95.45662523,Clear
15616946,Harris,Unknown,1431,Wednesday,29.76900408,-95.33788661,Clear
15635650,Harris,Not Injured,1140,Thursday,29.88334667,-95.41200579,Clear
15646327,Harris,Not Injured,1545,Friday,29.83107033,-95.69827614,Cloudy
15646371,Harris,Possible Injury,1942,Sunday,29.8534607,-95.28836777,Cloudy
15651032,Harris,Non-Incapacitating Injury,2024,Thursday,29.68838407,-95.57049679,Clear
15651405,Harris,Not Injured,553,Sunday,29.93900763,-95.35612551,Clear
15656506,Harris,Incapacitating Injury,1525,Monday,29.66524894,-95.52802613,Clear
15660500,Harris,Not Injured,1430,Monday,29.78618098,-95.54412946,Clear
15663689,Harris,Possible Injury,1755,Friday,29.73575707,-95.63196831,Clear
15677628,Harris,Possible Injury,1710,Tuesday,29.7921748,-95.37344626,Clear
15677616,Harris,Not Injured,1813,Wednesday,29.88249452,-95.46080983,Clear
15685380,Harris,Non-Incapacitating Injury,2220,Thursday,29.75028323,-95.46140619,Clear
15686417,Harris,Not Injured,330,Thursday,29.68515481,-95.29638311,Clear
15691568,Harris,Non-Incapacitating Injury,1818,Friday,29.60015483,-95.32929,Clear
15701709,Harris,Incapacitating Injury,1352,Wednesday,29.81049767,-95.51660163,Cloudy
15705712,Harris,Unknown,1155,Friday,29.87723656,-95.29295538,Clear
15716709,Harris,Non-Incapacitating Injury,1631,Tuesday,29.86529794,-95.33268502,Clear
15713644,Harris,Possible Injury,805,Thursday,29.73654454,-95.36881612,Clear
15715909,Harris,Not Injured,2045,Friday,29.66233073,-95.46396049,Clear
15743061,Harris,Not Injured,146,Monday,29.84581479,-95.40302308,Cloudy
15731780,Harris,Not Injured,1720,Wednesday,29.84498089,-95.28073912,Clear
15731794,Harris,Non-Incapacitating Injury,1722,Wednesday,29.84239478,-95.27706311,Clear
15739111,Harris,Not Injured,531,Thursday,29.80566975,-95.68731334,Clear
15729506,Harris,Non-Incapacitating Injury,2122,Friday,29.82873479,-95.35087309,Clear
15752320,Harris,Not Injured,315,Thursday,29.78546481,-95.68824301,Cloudy
15754392,Harris,Unknown,410,Friday,29.87025413,-95.28172196,Clear
